Site.Code,Sampling.Unit.Name,Sampling.Period,Temp.Min,Temp.Max,Temp.Var,Year
YAN,CT-YAN-2-30,2012.01,18,20,1.2,2012
YAN,CT-YAN-2-29,2012.01,22,23,0.102564103,2012
YAN,CT-YAN-2-28,2012.01,19,23,2.963054187,2012
YAN,CT-YAN-2-27,2012.01,18,24,2.652403846,2012
YAN,CT-YAN-2-25,2012.01,16,23,2.920560748,2012
YAN,CT-YAN-2-26,2012.01,16,21,4.657232704,2012
YAN,CT-YAN-2-19,2012.01,18,22,1.165357423,2012
YAN,CT-YAN-2-21,2012.01,18,24,1.705263158,2012
YAN,CT-YAN-2-22,2012.01,19,25,3.909407666,2012
YAN,CT-YAN-2-23.1,2012.01,17,17,0,2012
YAN,CT-YAN-2-24,2012.01,18,22,1.636363636,2012
YAN,CT-YAN-2-20,2012.01,17,21,1.315966387,2012
YAN,CT-YAN-2-15,2012.01,18,24,3.975,2012
YAN,CT-YAN-2-11,2012.01,16,18,0.804792519,2012
YAN,CT-YAN-2-13,2012.01,19,23,3.358308867,2012
YAN,CT-YAN-2-16.1,2012.01,18,25,4.768965517,2012
YAN,CT-YAN-2-12,2012.01,20,28,7.042105263,2012
YAN,CT-YAN-2-14,2012.01,19,25,5.674215756,2012
YAN,CT-YAN-2-17.1,2012.01,19,30,7.360193648,2012
YAN,CT-YAN-1-28,2012.01,25,34,10.82186235,2012
YAN,CT-YAN-2-10,2012.01,17,23,3.6,2012
YAN,CT-YAN-2-06,2012.01,16,24,9.464877213,2012
YAN,CT-YAN-2-07,2012.01,16,22,1.911693491,2012
YAN,CT-YAN-1-29,2012.01,19,27,4.039686202,2012
YAN,CT-YAN-2-08,2012.01,20,27,3.28262025,2012
YAN,CT-YAN-2-09,2012.01,20,24,2.382352941,2012
YAN,CT-YAN-1-30,2012.01,17,22,1.735589635,2012
YAN,CT-YAN-1-24,2012.01,18,24,2.741828396,2012
YAN,CT-YAN-1-25,2012.01,18,23,1.431322674,2012
YAN,CT-YAN-2-05,2012.01,16,24,5.243379018,2012
YAN,CT-YAN-1-26,2012.01,21,23,0.857142857,2012
YAN,CT-YAN-2-03,2012.01,19,23,0.822931785,2012
YAN,CT-YAN-2-04,2012.01,18,27,14.34020512,2012
YAN,CT-YAN-2-02,2012.01,17,25,3.102615694,2012
YAN,CT-YAN-2-01,2012.01,17,27,7.529888908,2012
YAN,CT-YAN-1-27,2012.01,19,26,2.512728908,2012
YAN,CT-YAN-1-17,2012.01,19,22,0.801932051,2012
YAN,CT-YAN-1-22,2012.01,20,27,6.226415094,2012
YAN,CT-YAN-1-20,2012.01,18,22,0.799228763,2012
YAN,CT-YAN-1-18,2012.01,17,24,1.002771967,2012
YAN,CT-YAN-1-23,2012.01,21,21,0,2012
YAN,CT-YAN-1-16,2012.01,18,23,1.468169761,2012
YAN,CT-YAN-1-19,2012.01,19,25,1.413601666,2012
YAN,CT-YAN-1-21,2012.01,20,24,1.064510332,2012
YAN,CT-YAN-1-14,2012.01,19,25,2.018610191,2012
YAN,CT-YAN-1-11,2012.01,19,24,1.44979525,2012
YAN,CT-YAN-1-08,2012.01,19,22,0.542577031,2012
YAN,CT-YAN-1-09,2012.01,19,23,0.493772894,2012
YAN,CT-YAN-1-15,2012.01,20,24,3.202590194,2012
YAN,CT-YAN-1-10,2012.01,16,23,2.20629275,2012
YAN,CT-YAN-1-12,2012.01,19,23,2.079545455,2012
YAN,CT-YAN-1-13,2012.01,21,26,2.356198347,2012
YAN,CT-YAN-1-05,2012.01,16,21,3.786277349,2012
YAN,CT-YAN-1-07,2012.01,19,25,3.05370844,2012
YAN,CT-YAN-1-06,2012.01,19,25,1.555900621,2012
YAN,CT-YAN-1-03,2012.01,18,24,3.019587614,2012
YAN,CT-YAN-1-01,2012.01,17,23,1.978211716,2012
YAN,CT-YAN-1-02,2012.01,19,26,5.868196964,2012
YAN,CT-YAN-1-20,2013.01,18,22,2.164670659,2013
YAN,CT-YAN-1-13,2013.01,17,26,7.216074549,2013
YAN,CT-YAN-1-18,2013.01,18,22,1.290789474,2013
YAN,CT-YAN-2-17.1,2013.01,18,30,24.82142857,2013
YAN,CT-YAN-2-19,2013.01,19,26,1.21536775,2013
YAN,CT-YAN-1-23,2013.01,21,24,2.25,2013
YAN,CT-YAN-2-14,2013.01,19,26,6.927272727,2013
YAN,CT-YAN-2-28,2013.01,19,26,3,2013
YAN,CT-YAN-1-16,2013.01,16,22,1.417952314,2013
YAN,CT-YAN-2-12,2013.01,23,26,2.057142857,2013
YAN,CT-YAN-1-05,2013.01,15,23,2.242759065,2013
YAN,CT-YAN-1-19,2013.01,16,23,2.774321267,2013
YAN,CT-YAN-2-16.1,2013.01,20,25,7.5,2013
YAN,CT-YAN-2-26,2013.01,20,22,0.54859335,2013
YAN,CT-YAN-1-21,2013.01,18,20,0.324010327,2013
YAN,CT-YAN-2-13,2013.01,18,26,4.309773043,2013
YAN,CT-YAN-1-02,2013.01,24,24,0,2013
YAN,CT-YAN-1-14,2013.01,17,24,2.633540373,2013
YAN,CT-YAN-2-11,2013.01,16,22,1.064423992,2013
YAN,CT-YAN-1-07,2013.01,17,24,4.44494382,2013
YAN,CT-YAN-1-11,2013.01,19,22,1.714285714,2013
YAN,CT-YAN-2-15,2013.01,19,22,0.493193466,2013
YAN,CT-YAN-2-25,2013.01,17,22,1.459403192,2013
YAN,CT-YAN-1-08,2013.01,17,23,1.88372093,2013
YAN,CT-YAN-2-24,2013.01,18,23,3.89673913,2013
YAN,CT-YAN-1-01,2013.01,16,23,2.358508653,2013
YAN,CT-YAN-1-09,2013.01,17,24,12.29268293,2013
YAN,CT-YAN-2-23.1,2013.01,17,25,5.592105263,2013
YAN,CT-YAN-1-06,2013.01,19,22,1.21186619,2013
YAN,CT-YAN-2-05,2013.01,17,24,2.779062461,2013
YAN,CT-YAN-1-25,2013.01,20,27,4.836111111,2013
YAN,CT-YAN-1-15,2013.01,19,27,6.50174216,2013
YAN,CT-YAN-1-26,2013.01,20,24,1.588359046,2013
YAN,CT-YAN-1-24,2013.01,16,23,4.751748252,2013
YAN,CT-YAN-2-22,2013.01,18,22,2.788235294,2013
YAN,CT-YAN-2-03,2013.01,18,23,2.352,2013
YAN,CT-YAN-1-30,2013.01,15,22,4.226849398,2013
YAN,CT-YAN-2-27,2013.01,17,23,3.355932203,2013
YAN,CT-YAN-2-04,2013.01,19,24,3.474734043,2013
YAN,CT-YAN-2-09,2013.01,19,20,0.3,2013
YAN,CT-YAN-1-10,2013.01,14,22,2.496590008,2013
YAN,CT-YAN-2-02,2013.01,17,23,1.818804243,2013
YAN,CT-YAN-2-08,2013.01,16,25,6.285690648,2013
YAN,CT-YAN-2-21,2013.01,19,23,0.961325967,2013
YAN,CT-YAN-2-01,2013.01,15,23,2.998549482,2013
YAN,CT-YAN-1-29,2013.01,18,27,6.669783752,2013
YAN,CT-YAN-2-30,2013.01,15,24,2.452513966,2013
YAN,CT-YAN-1-27,2013.01,16,24,10.55465587,2013
YAN,CT-YAN-2-07,2013.01,16,24,4.801083277,2013
YAN,CT-YAN-1-12,2013.01,20,24,4.8,2013
YAN,CT-YAN-1-17,2013.01,16,22,6.397212544,2013
YAN,CT-YAN-2-06,2013.01,16,24,5.83159583,2013
YAN,CT-YAN-2-18,2013.01,16,19,0.426786954,2013
YAN,CT-YAN-1-22,2013.01,19,24,1.373362611,2013
YAN,CT-YAN-2-10,2013.01,16,23,3.377319588,2013
YAN,CT-YAN-1-03,2013.01,14,23,4.681395349,2013
YAN,CT-YAN-1-28,2013.01,17,26,2.727463348,2013
VB-,CT-VB-3-2,2007.01,19,20,0.238095238,2009
VB-,CT-VB-2-14,2007.01,19,24,3.253456221,2009
VB-,CT-VB-2-13,2007.01,19,25,4.973063973,2009
VB-,CT-VB-1-8,2007.01,20,22,0.75,2009
VB-,CT-VB-2-11,2007.01,19,22,0.77254902,2009
VB-,CT-VB-2-12,2007.01,16,28,8.7025,2009
VB-,CT-VB-2-18,2007.01,19,23,2.4,2009
VB-,CT-VB-2-17,2007.01,16,25,5.932318653,2009
VB-,CT-VB-3-15,2007.01,14,15,0.146859903,2009
VB-,CT-VB-3-14,2007.01,13,16,0.948717949,2009
VB-,CT-VB-1-6,2007.01,18,25,2.859060403,2009
VB-,CT-VB-3-13,2007.01,14,15,0.249169435,2009
VB-,CT-VB-1-5,2007.01,17,24,7.0625,2009
VB-,CT-VB-1-1,2007.01,20,27,5.704109589,2009
VB-,CT-VB-1-7,2007.01,20,21,0.171428571,2009
VB-,CT-VB-3-12,2007.01,14,14,0,2009
VB-,CT-VB-3-18,2007.01,11,11,0,2009
VB-,CT-VB-1-9,2007.01,19,26,2.273524721,2009
VB-,CT-VB-3-11,2007.01,16,17,0.255060729,2009
VB-,CT-VB-1-11,2007.01,24,24,0,2009
VB-,CT-VB-3-10,2007.01,12,16,2.180407801,2009
VB-,CT-VB-1-14,2007.01,19,25,1.88439138,2009
VB-,CT-VB-1-13,2007.01,19,21,1,2009
VB-,CT-VB-3-8,2007.01,16,16,0,2009
VB-,CT-VB-1-16,2007.01,20,24,1.069004525,2009
VB-,CT-VB-3-7,2007.01,17,19,0.49002849,2009
VB-,CT-VB-1-10,2007.01,16,24,3.788516976,2009
VB-,CT-VB-1-15,2007.01,20,24,1.301218162,2009
VB-,CT-VB-3-6,2007.01,17,21,1.444874823,2009
VB-,CT-VB-3-17,2007.01,13,17,1.935981649,2009
VB-,CT-VB-1-18,2007.01,20,25,1.049101024,2009
VB-,CT-VB-1-12,2007.01,19,22,1.989473684,2009
VB-,CT-VB-1-20,2007.01,21,22,0.200534759,2009
VB-,CT-VB-2-7,2007.01,16,25,16.14449036,2009
VB-,CT-VB-1-19,2007.01,21,21,0,2009
VB-,CT-VB-3-5,2007.01,17,18,0.106153846,2009
VB-,CT-VB-2-1,2007.01,20,27,3.035824345,2009
VB-,CT-VB-2-4,2007.01,22,22,0,2009
VB-,CT-VB-3-1,2007.01,18,20,0.096774194,2009
VB-,CT-VB-2-6,2007.01,19,23,2.466943579,2009
VB-,CT-VB-3-4,2007.01,18,21,1.472727273,2009
VB-,CT-VB-1-4,2007.01,19,25,1.876767677,2009
VB-,CT-VB-2-5,2007.01,17,26,3.167195083,2009
VB-,CT-VB-2-16,2007.01,14,22,4.177765608,2009
VB-,CT-VB-3-16,2007.01,11,11,0,2009
VB-,CT-VB-2-9,2007.01,19,26,2.094566155,2009
VB-,CT-VB-3-19,2007.01,10,11,0.189189189,2009
VB-,CT-VB-2-20,2007.01,16,25,8.600757135,2009
VB-,CT-VB-3-20,2007.01,9,14,1.83150969,2009
VB-,CT-VB-2-8,2007.01,17,26,4.821669431,2009
VB-,CT-VB-2-19,2007.01,16,22,4.762446657,2009
VB-,CT-VB-2-10,2007.01,18,25,3.738620011,2009
VB-,CT-VB-3-4,2008.01,18,21,0.360627178,2010
VB-,CT-VB-2-7,2008.01,19,24,3.758241758,2010
VB-,CT-VB-2-20,2008.01,21,21,0,2010
VB-,CT-VB-1-12,2008.01,21,26,2.121786326,2010
VB-,CT-VB-1-14,2008.01,21,28,6.652079208,2010
VB-,CT-VB-1-19,2008.01,18,23,1.758426966,2010
VB-,CT-VB-1-10,2008.01,18,25,6.695238095,2010
VB-,CT-VB-2-11,2008.01,19,22,1.75,2010
VB-,CT-VB-1-13,2008.01,20,22,0.314285714,2010
VB-,CT-VB-2-14,2008.01,19,23,4.8,2010
VB-,CT-VB-1-8,2008.01,21,26,1.862091503,2010
VB-,CT-VB-3-1,2008.01,19,22,1.295454545,2010
VB-,CT-VB-2-13,2008.01,18,24,1.728100394,2010
VB-,CT-VB-3-2,2008.01,18,18,0,2010
VB-,CT-VB-3-8,2008.01,18,18,0,2010
VB-,CT-VB-2-12,2008.01,19,25,5.803448276,2010
VB-,CT-VB-1-16,2008.01,19,25,3.066492829,2010
VB-,CT-VB-2-6,2008.01,20,24,1.813953488,2010
VB-,CT-VB-2-18,2008.01,19,21,1,2010
VB-,CT-VB-1-2,2008.01,20,26,2.924955286,2010
VB-,CT-VB-2-17,2008.01,20,24,2.314285714,2010
VB-,CT-VB-1-15,2008.01,22,28,3.857142857,2010
VB-,CT-VB-2-1,2008.01,20,28,12.25,2010
VB-,CT-VB-3-15,2008.01,14,18,1.064039409,2010
VB-,CT-VB-3-20,2008.01,9,13,1.428032392,2010
VB-,CT-VB-1-6,2008.01,19,27,5.04,2010
VB-,CT-VB-3-7,2008.01,17,20,1.025641026,2010
VB-,CT-VB-3-14,2008.01,14,16,0.923076923,2010
VB-,CT-VB-1-5,2008.01,19,26,3.456818182,2010
VB-,CT-VB-2-16,2008.01,17,20,2.454545455,2010
VB-,CT-VB-1-1,2008.01,20,20,0,2010
VB-,CT-VB-3-5,2008.01,18,21,1.7265892,2010
VB-,CT-VB-3-13,2008.01,14,15,0.062365591,2010
VB-,CT-VB-1-4,2008.01,19,27,3.681801471,2010
VB-,CT-VB-3-6,2008.01,17,17,0,2010
VB-,CT-VB-2-9,2008.01,20,26.11111111,5.734767025,2010
VB-,CT-VB-1-18,2008.01,20,26,1.639727361,2010
VB-,CT-VB-3-12,2008.01,14,16,1.022727273,2010
VB-,CT-VB-2-2,2008.01,23,23,0,2010
VB-,CT-VB-1-9,2008.01,22.22222222,26.11111111,0.49905838,2010
VB-,CT-VB-1-20,2008.01,19,24,2.118461538,2010
VB-,CT-VB-3-3,2008.01,19,23,1.824383164,2010
VB-,CT-VB-3-11,2008.01,13,18,3.090479651,2010
VB-,CT-VB-3-18,2008.01,11,13,0.466666667,2010
VB-,CT-VB-1-11,2008.01,20,26,2.643669986,2010
VB-,CT-VB-2-8,2008.01,19,25,2.533450704,2010
VB-,CT-VB-2-20,2009.01,17,22,1.385490754,2011
VB-,CT-VB-3-20,2009.01,5,12,5.758468129,2011
VB-,CT-VB-3-19,2009.01,14,15,0.171428571,2011
VB-,CT-VB-3-18,2009.01,11,11,0,2011
VB-,CT-VB-3-17,2009.01,10,13,1.136054422,2011
VB-,CT-VB-3-16,2009.01,11,11,0,2011
VB-,CT-VB-3-15,2009.01,8,15,5.586206897,2011
VB-,CT-VB-3-14,2009.01,11,15,0.290859667,2011
VB-,CT-VB-3-13,2009.01,13,13,0,2011
VB-,CT-VB-3-12,2009.01,9,15,6.557142857,2011
VB-,CT-VB-3-11,2009.01,14,17,1.854545455,2011
VB-,CT-VB-3-10,2009.01,12,16,4.102564103,2011
VB-,CT-VB-3-9,2009.01,16.11111111,20.55555556,3.581603582,2011
VB-,CT-VB-3-7,2009.01,14,21,4.079051383,2011
VB-,CT-VB-3-6,2009.01,16,17,0.248296008,2011
VB-,CT-VB-3-3,2009.01,16,19,1.21954023,2011
VB-,CT-VB-3-5,2009.01,14,21,6.197368421,2011
VB-,CT-VB-3-4,2009.01,16,17,0.146520147,2011
VB-,CT-VB-2-16,2009.01,19,19,0,2011
VB-,CT-VB-2-15,2009.01,16,16,0,2011
VB-,CT-VB-2-14,2009.01,20,22,0.75,2011
VB-,CT-VB-2-13,2009.01,18,19,0.3,2011
VB-,CT-VB-2-18,2009.01,21,23,1,2011
VB-,CT-VB-2-17,2009.01,18,21,1.382352941,2011
VB-,CT-VB-2-11,2009.01,20,25,1.650042626,2011
VB-,CT-VB-2-10,2009.01,18,25,2.349090909,2011
VB-,CT-VB-2-8,2009.01,18,24,2.8625,2011
VB-,CT-VB-2-7,2009.01,18,25,6.170150987,2011
VB-,CT-VB-2-9,2009.01,21.11111111,27.22222222,1.229806637,2011
VB-,CT-VB-2-6,2009.01,18,23,3.434315101,2011
VB-,CT-VB-2-4,2009.01,17,21,0.599179207,2011
VB-,CT-VB-2-3,2009.01,18,24,2.492388717,2011
VB-,CT-VB-2-2,2009.01,18,25,8.421428571,2011
VB-,CT-VB-1-20,2009.01,20,28,4.957507405,2011
VB-,CT-VB-1-18,2009.01,22,23,0.25,2011
VB-,CT-VB-1-16,2009.01,21,23,0.235863095,2011
VB-,CT-VB-1-13,2009.01,21,21,0,2011
VB-,CT-VB-1-14,2009.01,20,29,8.800784314,2011
VB-,CT-VB-1-3,2009.01,21,25,3.586956522,2011
VB-,CT-VB-1-1,2009.01,18,28,5.767425686,2011
VB-,CT-VB-1-2,2009.01,18,26,4.207678883,2011
VB-,CT-VB-1-4,2009.01,19,24,3.652173913,2011
VB-,CT-VB-1-10,2009.01,20,26,1.658791209,2011
VB-,CT-VB-1-5,2009.01,21,21,0,2011
VB-,CT-VB-1-12,2009.01,18,22,1.672050037,2011
VB-,CT-VB-3-1,2010.01,18,22,3.461785714,2012
VB-,CT-VB-1-12,2010.01,22,29,5.152173913,2012
VB-,CT-VB-1-16,2010.01,20,25,2.115676194,2012
VB-,CT-VB-2-6,2010.01,20,23,0.764285714,2012
VB-,CT-VB-1-2,2010.01,18,25,3.084928016,2012
VB-,CT-VB-1-17,2010.01,19,25,2.948717949,2012
VB-,CT-VB-3-20,2010.01,8,13,2.03652968,2012
VB-,CT-VB-3-9,2010.01,15,19,2.182696177,2012
VB-,CT-VB-1-5,2010.01,22,24,0.617647059,2012
VB-,CT-VB-1-13,2010.01,21,21,0,2012
VB-,CT-VB-1-6,2010.01,22,22,0,2012
VB-,CT-VB-3-15,2010.01,11,14,0.874825175,2012
VB-,CT-VB-3-10,2010.01,12,16,3.044792164,2012
VB-,CT-VB-2-15,2010.01,20,20,0,2012
VB-,CT-VB-1-14,2010.01,20,27,4.84549775,2012
VB-,CT-VB-2-13,2010.01,19,24,2.358249052,2012
VB-,CT-VB-3-14,2010.01,16,17,0.25,2012
VB-,CT-VB-1-1,2010.01,18,32,8.050660636,2012
VB-,CT-VB-2-12,2010.01,20,21,0.3,2012
VB-,CT-VB-1-11,2010.01,20,25,3.852439024,2012
VB-,CT-VB-1-10,2010.01,20,26,2.517163412,2012
VB-,CT-VB-3-13,2010.01,14,16,1.043478261,2012
VB-,CT-VB-1-7,2010.01,21,21,0,2012
VB-,CT-VB-2-4,2010.01,21,21,0,2012
VB-,CT-VB-1-9,2010.01,19,24,1.897233202,2012
VB-,CT-VB-2-17,2010.01,17,22,2.773109244,2012
VB-,CT-VB-1-3,2010.01,23,25,1.2,2012
VB-,CT-VB-2-10,2010.01,19,23,3.913732394,2012
VB-,CT-VB-2-3,2010.01,19,21,0.438461538,2012
VB-,CT-VB-2-16,2010.01,17,19,0.816176471,2012
VB-,CT-VB-3-17,2010.01,10,12,0.536842105,2012
VB-,CT-VB-2-2,2010.01,19,25,0.75382263,2012
VB-,CT-VB-1-4,2010.01,19,22,2.7,2012
VB-,CT-VB-3-5,2010.01,17,19,0.51,2012
VB-,CT-VB-3-18,2010.01,12,12,0,2012
VB-,CT-VB-2-1,2010.01,18,25,3.426412354,2012
VB-,CT-VB-2-9,2010.01,20,23,0.524483504,2012
VB-,CT-VB-3-2,2010.01,14,21,3.700374813,2012
VB-,CT-VB-2-20,2010.01,18,21,0.989795918,2012
VB-,CT-VB-1-19,2010.01,20,21,0.123376623,2012
VB-,CT-VB-2-19,2010.01,18,20,0.818181818,2012
VB-,CT-VB-3-3,2010.01,15,24,2.423679836,2012
VB-,CT-VB-2-18,2010.01,20,22,0.536842105,2012
VB-,CT-VB-2-8,2010.01,17,22,2.074912892,2012
VB-,CT-VB-1-20,2010.01,22,23,0.3,2012
VB-,CT-VB-2-5,2010.01,19,24,2.735100658,2012
VB-,CT-VB-3-6,2010.01,20,20,0,2012
VB-,CT-VB-3-19,2010.01,9,12,0.848955392,2012
VB-,CT-VB-1-18,2010.01,21,22,0.3,2012
VB-,CT-VB-2-11,2010.01,18,21,0.939897698,2012
VB-,CT-VB-1-8,2010.01,18,24,4.309742647,2012
VB-,CT-VB-3-16,2010.01,10,17,3.751260504,2012
VB-,CT-VB-1-15,2010.01,18,22,1.444444444,2012
VB-,CT-VB-2-7,2010.01,18,22,2.64,2012
VB-,CT-VB-3-8,2010.01,14,17,2.1,2012
VB-,CT-VB-2-8,2011.01,19,21,0.43877551,2013
VB-,CT-VB-3-18,2011.01,11,13,1,2013
VB-,CT-VB-2-7,2011.01,22,22,0,2013
VB-,CT-VB-2-9,2011.01,17,21,1.880885312,2013
VB-,CT-VB-3-4,2011.01,19,22,1.839473684,2013
VB-,CT-VB-3-1,2011.01,16,20,1.240243902,2013
VB-,CT-VB-2-6,2011.01,20,22,0.97826087,2013
VB-,CT-VB-1-10,2011.01,19,28,5.484972321,2013
VB-,CT-VB-3-5,2011.01,17,19,0.385589094,2013
VB-,CT-VB-2-2,2011.01,16,26,4.562551822,2013
VB-,CT-VB-3-2,2011.01,16,16,0,2013
VB-,CT-VB-2-1,2011.01,16,24,5.167525196,2013
VB-,CT-VB-3-3,2011.01,16,23,5.278957529,2013
VB-,CT-VB-1-19,2011.01,19,25,5.213793103,2013
VB-,CT-VB-3-19,2011.01,10,12,0.592941176,2013
VB-,CT-VB-3-6,2011.01,19,19,0,2013
VB-,CT-VB-1-18,2011.01,22,23,0.099206349,2013
VB-,CT-VB-1-15,2011.01,20,25,2.457123524,2013
VB-,CT-VB-3-8,2011.01,14,17,2.117647059,2013
VB-,CT-VB-1-12,2011.01,20,26,3.487058824,2013
VB-,CT-VB-1-16,2011.01,20,25,1.665517558,2013
VB-,CT-VB-1-5,2011.01,23,26,2.7,2013
VB-,CT-VB-1-14,2011.01,20,28,9.391322314,2013
VB-,CT-VB-3-11,2011.01,14,14,0,2013
VB-,CT-VB-1-11,2011.01,21,23,1.142857143,2013
VB-,CT-VB-3-12,2011.01,16,16,0,2013
VB-,CT-VB-1-9,2011.01,19,27,8.29047619,2013
VB-,CT-VB-1-3,2011.01,20,29,9.640957278,2013
VB-,CT-VB-1-7,2011.01,20,23,0.547552448,2013
VB-,CT-VB-3-14,2011.01,16,16,0,2013
VB-,CT-VB-1-1,2011.01,19,32,8.178238814,2013
VB-,CT-VB-1-6,2011.01,21,25,2.037002775,2013
VB-,CT-VB-3-16,2011.01,12,16,1.840909091,2013
VB-,CT-VB-1-8,2011.01,19,24,2.562929667,2013
VB-,CT-VB-2-13,2011.01,16,21,5.882352941,2013
VB-,CT-VB-2-12,2011.01,18,23,3.757377049,2013
VB-,CT-VB-2-19,2011.01,19,21,0.75,2013
VB-,CT-VB-2-10,2011.01,18,18,0,2013
VB-,CT-VB-2-15,2011.01,19,19,0,2013
VB-,CT-VB-2-9,2012.01,19,25,1.677215926,2014
VB-,CT-VB-3-10,2012.01,16,17,0.256410256,2014
VB-,CT-VB-1-13,2012.01,18,26,3.172075209,2014
VB-,CT-VB-3-4,2012.01,18,19,0.26,2014
VB-,CT-VB-1-6,2012.01,21,24,1.063063063,2014
VB-,CT-VB-3-16,2012.01,12,14,0.891593638,2014
VB-,CT-VB-3-9,2012.01,15,16,0.051209104,2014
VB-,CT-VB-1-16,2012.01,18,25,1.926266971,2014
VB-,CT-VB-2-7,2012.01,22,25,2,2014
VB-,CT-VB-3-8,2012.01,14,14,0,2014
VB-,CT-VB-3-7,2012.01,17,19,0.665158371,2014
VB-,CT-VB-1-4,2012.01,20,25,2.333333333,2014
VB-,CT-VB-1-8,2012.01,20,23,0.545454545,2014
VB-,CT-VB-3-17,2012.01,9,15,1.748780488,2014
VB-,CT-VB-3-6,2012.01,18,22,3.130434783,2014
VB-,CT-VB-1-10,2012.01,18,27,3.59780084,2014
VB-,CT-VB-2-4,2012.01,21,24,0.820276498,2014
VB-,CT-VB-2-13,2012.01,19,30,5.521140143,2014
VB-,CT-VB-2-10,2012.01,23,23,0,2014
VB-,CT-VB-3-5,2012.01,18,23,3.676470588,2014
VB-,CT-VB-2-16,2012.01,20,22,0.970588235,2014
VB-,CT-VB-2-12,2012.01,18,27,10.43034645,2014
VB-,CT-VB-2-6,2012.01,20,24,0.917050691,2014
VB-,CT-VB-2-8,2012.01,18,22,1.2,2014
VB-,CT-VB-1-5,2012.01,18,25,3.459328859,2014
VB-,CT-VB-1-9,2012.01,16,24,4.747996201,2014
VB-,CT-VB-1-12,2012.01,18,27,6.84914361,2014
VB-,CT-VB-3-13,2012.01,12,17,1.97501967,2014
VB-,CT-VB-3-12,2012.01,14,16,1.2,2014
VB-,CT-VB-2-5,2012.01,18,25,6.687322769,2014
VB-,CT-VB-1-7,2012.01,20,23,1.025641026,2014
VB-,CT-VB-1-11,2012.01,20,24,2.079310345,2014
VB-,CT-VB-2-11,2012.01,18,18,0,2014
VB-,CT-VB-3-20,2012.01,7,13,4.114793679,2014
VB-,CT-VB-3-11,2012.01,13,13,0,2014
VB-,CT-VB-1-14,2012.01,24,24,0,2014
UDZ,CT-UDZ-3-19,2009.01,13,17,2.12,2009
UDZ,CT-UDZ-2-10,2009.01,18,25,3.12905452,2009
UDZ,CT-UDZ-3-01,2009.01,15,22,3.65440149,2009
UDZ,CT-UDZ-2-09,2009.01,16,23,2.756187217,2009
UDZ,CT-UDZ-3-14,2009.01,17,21,1.121190131,2009
UDZ,CT-UDZ-3-02,2009.01,19,26,5.98961039,2009
UDZ,CT-UDZ-2-07,2009.01,13,20,2.710643016,2009
UDZ,CT-UDZ-1-05,2009.01,11,16,0.970829826,2009
UDZ,CT-UDZ-2-16,2009.01,20,26,2.042553191,2009
UDZ,CT-UDZ-3-03,2009.01,20,30,5.206349206,2009
UDZ,CT-UDZ-2-12,2009.01,11,17,4.807692308,2009
UDZ,CT-UDZ-3-18,2009.01,15,21,2.319771634,2009
UDZ,CT-UDZ-2-15,2009.01,15,21,2.943925234,2009
UDZ,CT-UDZ-2-13,2009.01,13,18,2.2644453,2009
UDZ,CT-UDZ-3-16,2009.01,18,24,4.072218987,2009
UDZ,CT-UDZ-2-19,2009.01,12.77777778,20,6.446778453,2009
UDZ,CT-UDZ-2-11,2009.01,14,19,3.527359781,2009
UDZ,CT-UDZ-1-10,2009.01,13,17,1.661306678,2009
UDZ,CT-UDZ-2-14,2009.01,16,21,2.221202854,2009
UDZ,CT-UDZ-1-01,2009.01,12,19,2.878921449,2009
UDZ,CT-UDZ-3-15,2009.01,15,22,3.004329004,2009
UDZ,CT-UDZ-1-11,2009.01,11,18,3.643170167,2009
UDZ,CT-UDZ-3-17,2009.01,16,24,4.515254237,2009
UDZ,CT-UDZ-1-09,2009.01,12,17,0.817146023,2009
UDZ,CT-UDZ-1-03,2009.01,18,27,7.432292565,2009
UDZ,CT-UDZ-3-12,2009.01,17,23,2.598767383,2009
UDZ,CT-UDZ-1-15,2009.01,15,25,6.360904141,2009
UDZ,CT-UDZ-1-13,2009.01,12.22222222,20,2.285920061,2009
UDZ,CT-UDZ-1-07,2009.01,16,20,2.115655533,2009
UDZ,CT-UDZ-3-11,2009.01,15,22,3.997901915,2009
UDZ,CT-UDZ-1-16,2009.01,13,25,7.947818468,2009
UDZ,CT-UDZ-3-10,2009.01,15,20,1.974489796,2009
UDZ,CT-UDZ-1-14,2009.01,16,21,4.117647059,2009
UDZ,CT-UDZ-1-17,2009.01,18,25,5.223702665,2009
UDZ,CT-UDZ-3-20,2009.01,16,21,1.72230014,2009
UDZ,CT-UDZ-3-07,2009.01,18,21,1.565217391,2009
UDZ,CT-UDZ-1-18,2009.01,15,31,8.762177743,2009
UDZ,CT-UDZ-1-08,2009.01,17,25,4.182463054,2009
UDZ,CT-UDZ-3-06,2009.01,15.55555556,17.77777778,0.508351489,2009
UDZ,CT-UDZ-1-19,2009.01,17,24,3.568322981,2009
UDZ,CT-UDZ-1-02,2009.01,17,25,6.373123368,2009
UDZ,CT-UDZ-2-01,2009.01,15,24,7.078409395,2009
UDZ,CT-UDZ-3-08,2009.01,18,25,4.307388111,2009
UDZ,CT-UDZ-1-20,2009.01,19,26,9.060728745,2009
UDZ,CT-UDZ-2-20,2009.01,14,17,0.935714286,2009
UDZ,CT-UDZ-3-05,2009.01,16,21,2.468438538,2009
